place_id,aspect_name,mention_count,avg_aspect_sentiment_score,positive_mentions,neutral_mentions,negative_mentions,positive_ratio,neutral_ratio,negative_ratio
bailemen_jiuguan,價格,11,0.6818181818181818,3,8,0,0.2727272727272727,0.7272727272727273,0.0
bailemen_jiuguan,出餐速度,6,1.0,2,4,0,0.3333333333333333,0.6666666666666666,0.0
bailemen_jiuguan,功能用途,14,0.4642857142857143,5,9,0,0.35714285714285715,0.6428571428571429,0.0
bailemen_jiuguan,店員/服務,36,0.4861111111111111,13,23,0,0.3611111111111111,0.6388888888888888,0.0
bailemen_jiuguan,正餐,30,0.31666666666666665,7,23,0,0.23333333333333334,0.7666666666666667,0.0
bailemen_jiuguan,氛圍/風格,24,0.5208333333333334,8,15,1,0.3333333333333333,0.625,0.041666666666666664
bailemen_jiuguan,衛生/整潔,6,0.6666666666666666,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
bailemen_jiuguan,飲品,3,0.0,0,3,0,0.0,1.0,0.0
