place_id,year,review_count,avg_star_rating,avg_sentiment_score,avg_spend_amount,spend_sample_count,positive_ratio,neutral_ratio,negative_ratio
yangtiaozao,2022,29,4.379310344827586,0.7586206896551724,,0,0.41379310344827586,0.5862068965517241,0.0
yangtiaozao,2023,25,4.2,0.74,186.0,7,0.52,0.44,0.04
yangtiaozao,2024,42,4.571428571428571,0.8452380952380952,146.53846153846155,13,0.5,0.47619047619047616,0.023809523809523808
yangtiaozao,2025,51,4.215686274509804,0.6666666666666666,239.34782608695653,23,0.39215686274509803,0.47058823529411764,0.13725490196078433
yangtiaozao,2026,9,2.5555555555555554,0.5,300.0,2,0.3333333333333333,0.6666666666666666,0.0
